TASK_ID,fraction_positive_train,fraction_positive_test,fraction_positive_test_std,fraction_positive_train_std,16_train,32_train,64_train,128_train,256_train
CHEMBL1963741,0.44192156862745097,0.4510860893610201,0.0,0.0,0.653+/-0.008,0.641+/-0.006,0.65+/-0.009,0.643+/-0.013,0.652+/-0.023
CHEMBL1963756,0.41725490196078435,0.4185400317295997,0.0,0.0,0.715+/-0.014,0.729+/-0.011,0.694+/-0.061,0.708+/-0.026,0.715+/-0.022
CHEMBL1963773,0.41725490196078435,0.4186391438894407,0.0,0.0,0.622+/-0.021,0.628+/-0.013,0.636+/-0.013,0.641+/-0.014,0.642+/-0.015
CHEMBL1963799,0.38631372549019605,0.3882822439927012,0.0,0.0074535599249993005,0.647+/-0.021,0.647+/-0.035,0.655+/-0.011,0.658+/-0.029,0.688+/-0.055
CHEMBL1963810,0.48619607843137247,0.4821799569185389,0.0,0.0,0.766+/-0.011,0.756+/-0.021,0.767+/-0.008,0.766+/-0.01,0.767+/-0.021
CHEMBL1963818,0.4399607843137255,0.4494799798169649,0.0,0.0,0.71+/-0.016,0.729+/-0.013,0.722+/-0.015,0.717+/-0.04,0.739+/-0.023
CHEMBL1963819,0.36376470588235293,0.35007328362699397,0.0,0.0074535599249993005,0.601+/-0.012,0.616+/-0.023,0.619+/-0.027,0.626+/-0.016,0.637+/-0.023
CHEMBL1963824,0.449921568627451,0.45411939644993976,0.0,0.0,0.613+/-0.054,0.628+/-0.038,0.628+/-0.034,0.624+/-0.039,0.615+/-0.05
CHEMBL1963825,0.449921568627451,0.45310098585488917,0.0,0.0,0.763+/-0.025,0.761+/-0.021,0.785+/-0.015,0.806+/-0.013,0.809+/-0.021
CHEMBL1963827,0.5006352941176471,0.49593225421617104,0.0,0.005331487569881841,0.77+/-0.009,0.784+/-0.01,0.765+/-0.023,0.778+/-0.014,0.749+/-0.029
CHEMBL1963831,0.38631372549019605,0.38720552867344915,0.0,0.0074535599249993005,0.665+/-0.01,0.669+/-0.022,0.709+/-0.018,0.721+/-0.026,0.7+/-0.06
CHEMBL1963838,0.5059607843137255,0.5,0.0,0.008885812616469735,0.53+/-0.016,0.535+/-0.032,0.552+/-0.03,0.543+/-0.027,
CHEMBL1963910,0.5059607843137255,0.5,0.0,0.008885812616469735,0.635+/-0.031,0.635+/-0.027,0.621+/-0.043,0.681+/-0.044,
CHEMBL1963969,0.5059607843137255,0.5,0.0,0.008885812616469735,0.532+/-0.019,0.512+/-0.012,0.516+/-0.04,0.521+/-0.037,
